id,hhb,hbo2,ca,na
11100,11.748558,2.8257327,6.7524977,2.3833256
11101,5.3426275,3.8656173,9.253635,2.1645923
11102,8.571646,3.8432221,7.734076,5.241767
11103,7.534828,3.8714013,9.467588,2.5776234
11104,12.660507,4.6165924,10.728228,3.7984757
11105,8.334732,3.719335,11.353823,3.42279
11106,8.163134,3.8167167,9.784323,2.5797267
11107,3.9131825,3.444471,9.238143,4.1860323
11108,10.353424,4.8608594,9.680071,2.3136315
11109,6.3507776,4.3239756,7.5294356,2.503794
11110,9.299102,3.630591,10.525775,3.464051
11111,6.205729,4.0658545,9.197614,3.2047858
11112,9.581618,3.998185,6.888373,3.4146037
11113,10.337324,3.553247,8.63237,2.7978737
11114,5.021125,4.158854,9.881091,2.2045872
11115,8.4990635,3.87536,10.215678,3.5366573
11116,6.627372,3.5573967,8.193233,2.8195097
11117,8.074434,3.8163867,6.5608077,5.4141684
11118,3.023892,3.6625397,7.2966285,3.3983524
11119,8.744772,4.56212,10.007185,3.641227
11120,5.896173,4.011598,7.410489,3.2646115
11121,9.384608,4.015842,10.079397,4.42389
11122,6.6944046,3.5824304,6.311215,3.7363942
11123,4.240713,4.1843348,9.9490795,3.2408535
11124,6.238064,3.6889186,7.8607016,2.343465
11125,7.873683,2.9460201,5.870872,3.6969323
11126,8.941475,3.9875424,8.108397,3.277557
11127,5.431985,4.465612,9.638292,2.5905488
11128,3.3599155,3.8792024,10.242535,1.2893596
11129,9.232347,4.526147,9.810097,3.4482803
11130,5.531271,4.161511,8.097544,2.6877818
11131,6.4147744,3.9225128,9.070963,1.7108914
11132,9.752455,4.297863,9.761972,2.8171945
11133,9.5758705,4.454581,7.5765924,4.1349483
11134,9.23995,3.918612,8.81792,2.8335981
11135,8.949687,4.2357807,11.109722,4.361104
11136,13.033251,3.8307414,8.852199,2.5329661
11137,10.706064,3.8327725,9.304323,2.6662273
11138,7.5730925,4.4006777,7.7751985,3.7354217
11139,11.949551,4.798358,9.066525,3.05975
11140,3.2519276,3.128942,7.2005796,4.5296607
11141,8.235102,4.115009,9.122503,3.2310848
11142,7.7752867,4.3504515,10.008125,2.594891
11143,9.092749,3.508824,9.23121,3.4087708
11144,10.841685,3.9225068,9.8710575,3.164953
11145,10.89377,4.2692814,11.180452,3.8188157
11146,6.23122,4.0353975,10.071847,2.4995127
11147,8.316202,4.7821336,10.243284,2.890558
11148,5.3698225,3.7789924,7.388411,1.4025146
11149,8.952102,3.9198823,7.871881,3.4298282
11150,8.876406,4.852843,8.192656,2.6865518
11151,7.6278443,4.173315,8.264141,3.1719117
11152,6.0987573,3.3869634,10.032743,3.177552
11153,9.565374,3.7309506,7.3315153,3.1071877
11154,5.5693917,3.0097375,7.010068,3.5894265
11155,6.646991,4.2357383,8.585344,2.7186437
11156,6.5576086,3.3867602,9.137018,2.1852057
11157,5.864468,3.261623,7.00103,2.367312
11158,9.608215,3.1465688,8.832121,3.820078
11159,10.125005,3.7480805,10.383566,4.0674214
11160,5.690654,3.6006017,9.792302,1.9766442
11161,13.151411,3.7546744,8.87489,3.3974292
11162,5.1708994,3.588086,7.3565483,3.489505
11163,8.089041,3.56663,7.8785505,3.4019535
11164,11.310377,4.645074,11.585782,3.1926742
11165,8.08719,3.6213658,10.218092,1.999828
11166,6.566535,3.7617195,7.044905,2.1171865
11167,4.4826508,3.89669,7.2597046,3.22273
11168,9.708635,4.6063933,9.039262,2.6708868
11169,7.5045114,3.6492188,9.317227,2.2165468
11170,4.4385276,3.1942925,9.65562,0.79116374
11171,11.096167,4.3406906,10.353996,2.1975336
11172,7.5052466,4.2331285,10.778341,2.9572861
11173,9.939238,4.3634567,10.363546,1.7770592
11174,8.24541,4.038141,8.981573,3.0346236
11175,6.7371626,4.3086214,8.379602,3.6584382
11176,11.812518,3.805987,9.058074,4.15781
11177,7.279227,3.9071949,7.8363824,3.5388405
11178,4.9262037,3.418611,7.9191103,1.9320467
11179,7.8076677,4.0247707,8.255457,2.690702
11180,9.969322,4.608512,7.787483,2.9087656
11181,4.625451,3.8009858,5.4220967,3.6562953
11182,11.034502,3.887282,10.765669,1.7296274
11183,7.6004324,3.9159195,8.6514635,3.1779728
11184,10.175494,2.7770069,5.7175384,2.0244493
11185,6.2649856,3.7190819,9.464206,2.2223666
11186,8.135588,4.553569,10.808897,2.289051
11187,8.555982,3.9156404,7.9246836,2.8750749
11188,6.4295716,3.7403626,7.2703695,1.383164
11189,11.184687,3.8624797,9.808423,4.192932
11190,9.327043,4.2512546,10.554599,3.3316467
11191,10.843089,4.50836,10.121307,2.724751
11192,5.619957,3.8465366,7.133155,3.7218633
11193,8.429923,3.8950634,6.860437,3.210652
11194,7.304761,4.492705,10.457285,2.0773163
11195,8.489863,3.6306214,9.165882,2.2810967
11196,3.879521,3.6019394,5.964977,2.307092
11197,9.62797,4.14707,11.477419,3.8152263
11198,5.113065,3.957704,5.5635047,1.6482008
11199,3.0261474,3.4751637,6.415264,3.2417226
11200,10.983487,3.577272,9.4495,2.9250052
11201,8.295244,2.9258916,8.922079,2.9081159
11202,8.166943,3.7405236,6.878311,2.7070012
11203,6.581483,3.885861,9.545009,3.0700243
11204,8.493792,4.0712504,10.148215,1.5643673
11205,4.9922953,3.829705,11.38704,2.0715203
11206,7.606382,4.1642094,9.736776,3.09937
11207,7.2233496,3.942823,9.690448,4.0474005
11208,11.83613,4.0310006,9.05258,3.4048781
11209,7.867269,4.2417974,7.3217115,4.0919633
11210,6.2805624,3.6931167,5.799726,2.1366673
11211,10.028005,4.2366233,9.8142805,2.5548127
11212,7.2213974,3.5923512,9.148961,2.3423562
11213,9.799771,4.0267324,10.500456,3.7240322
11214,8.463129,3.9543216,9.509004,2.6162398
11215,10.828926,4.723787,11.942499,4.142644
11216,9.29687,4.686937,10.261869,4.313487
11217,7.9772673,3.9695606,8.414819,2.6355383
11218,8.607079,3.86988,8.428154,3.592856
11219,9.749659,4.5459814,8.39926,2.6948986
11220,4.2976184,3.146738,6.7764463,3.1103609
11221,5.1258726,3.6698952,7.4679146,3.2970212
11222,5.470445,2.7796884,7.7738543,2.7805524
11223,3.7168522,4.1841345,8.159478,4.3287024
11224,4.143034,3.229227,7.904855,3.6529365
11225,11.627756,4.372389,8.385977,3.312458
11226,6.305505,3.8207016,8.66862,3.5637722
11227,8.596859,4.1538005,10.26248,1.6819035
11228,8.440199,4.351882,7.219036,2.4851372
11229,3.4341972,3.3602073,6.507528,1.7756557
11230,8.331421,3.3789742,6.848529,3.7370877
11231,5.2748475,4.0254793,8.198511,2.0982277
11232,4.0996456,3.9709473,8.006159,0.39901105
11233,12.451539,3.8999705,8.832589,2.7514377
11234,8.050475,3.95655,10.086516,4.8957343
11235,12.553793,4.9446096,9.659469,4.22458
11236,6.828491,3.986814,8.873717,2.9763682
11237,6.5394897,3.5960827,8.555942,1.0590465
11238,10.631591,4.254714,8.474954,3.3956387
11239,9.036522,3.734778,8.05513,4.266599
11240,6.505883,3.4829724,8.216501,3.3656545
11241,6.697263,3.8572853,11.02701,2.7658856
11242,5.253393,4.134424,8.694256,0.8663224
11243,12.195377,4.594689,11.521856,3.286644
11244,4.5930605,3.6376653,10.156382,3.1719708
11245,13.545992,3.7418854,10.330015,3.5334918
11246,9.2791395,4.929822,10.620521,2.8610325
11247,5.1374526,3.6403966,7.064392,3.8733566
11248,4.264831,3.476647,6.821315,3.0548844
11249,9.750504,4.4314623,11.014394,1.2161725
11250,6.4996996,3.5400608,8.768784,3.3852963
11251,7.3061523,3.41949,7.052017,2.5540988
11252,11.456831,4.3207617,9.397142,4.3858986
11253,7.8338137,4.02889,9.821478,3.0980153
11254,5.4307923,3.0288792,8.123718,3.296521
11255,8.766483,4.3400073,7.4258704,2.6625106
11256,1.0692413,3.9501362,9.514204,2.2078023
11257,3.5484188,3.4301453,7.1642175,2.2944613
11258,6.6663957,3.8510594,8.593267,3.3456082
11259,6.956517,4.074061,9.527286,2.6552994
11260,2.0827003,3.8281713,10.925121,2.528844
11261,5.446744,2.9884174,9.522375,3.2568111
11262,5.7619724,3.3400447,9.147326,3.0971766
11263,4.6887226,3.9273732,7.504756,1.5983303
11264,11.96101,5.0261726,9.225071,4.127616
11265,2.604931,3.7859416,6.991126,3.8884513
11266,5.8361526,3.8105755,7.7615876,3.070704
11267,3.8238754,3.5777404,9.908052,2.4578977
11268,7.4246573,4.09969,7.5983152,3.805653
11269,3.6539292,3.9784732,9.587977,1.964722
11270,7.365943,3.7847114,10.205587,1.8470733
11271,7.6936126,4.133725,8.574918,4.356681
11272,4.565561,4.1744714,9.196449,3.3223343
11273,6.886468,3.2976635,11.312759,3.1279604
11274,6.857503,4.2859254,9.841911,4.036069
11275,6.772498,4.1448393,10.854939,2.1622307
11276,10.438116,4.2542167,9.907616,2.477209
11277,10.468879,3.792944,9.532987,2.4945347
11278,10.9635315,3.973987,5.530896,4.4995756
11279,9.351904,4.098836,9.510823,3.8299038
11280,6.7665725,3.7436996,8.750124,3.2960274
11281,9.308106,3.6482856,5.7739406,5.3206587
11282,10.288101,4.6225877,8.402146,4.9866114
11283,7.5076613,3.8526382,9.672329,3.3506284
11284,7.453308,4.254345,9.395561,3.289352
11285,5.384871,3.8587768,8.060275,0.43444434
11286,6.508713,4.4359336,8.010721,2.579999
11287,6.042051,3.488707,9.67626,3.0147376
11288,10.690133,3.5150497,8.401891,3.4320939
11289,12.6713,4.149902,10.274386,3.1679497
11290,3.3642468,3.937245,12.303831,2.350299
11291,6.855381,4.2318068,8.723246,2.4562955
11292,3.1046312,4.108625,7.895452,3.1705456
11293,10.59965,3.9747581,10.422797,3.1704197
11294,7.840014,4.1998186,8.100249,4.1387033
11295,7.4268656,4.5718236,10.679694,4.297371
11296,1.3497207,4.015797,9.231687,3.1140199
11297,5.652096,3.805917,10.566302,2.2340662
11298,4.416427,3.6931393,9.333994,1.7993271
11299,9.624979,3.2674637,9.282709,3.339501
11300,11.87285,4.231819,10.299715,4.6666665
11301,6.703725,4.071992,7.289013,4.6708817
11302,9.763418,4.5668554,9.274422,3.264595
11303,7.9999833,4.446063,8.642524,3.8059025
11304,8.421425,4.1114707,8.287373,2.9957242
11305,8.648119,4.2868996,8.972898,2.9769325
11306,11.672155,4.169365,10.900305,2.2662365
11307,6.019744,3.0681489,7.621905,2.6397014
11308,8.012278,3.7488186,8.339467,2.603725
11309,6.710538,4.5519004,8.792792,2.7476397
11310,6.5511794,3.9266505,7.616025,4.195398
11311,10.529063,4.713659,9.508861,3.5651062
11312,4.9134965,3.4413857,8.110472,2.4924603
11313,12.393391,4.0910597,9.461605,4.054833
11314,9.922012,4.489284,10.668022,3.615397
11315,10.746888,3.4965615,8.978836,3.636645
11316,9.132032,3.6202235,8.677791,2.7679706
11317,8.014117,4.0354047,10.224843,3.4779289
11318,7.2974977,4.323504,10.059308,3.684279
11319,10.066047,4.276291,8.286841,2.8111749
11320,10.1282015,4.096269,9.435488,4.49117
11321,8.33079,4.733317,9.876851,3.1154995
11322,7.5571685,4.011219,9.334157,2.5098577
11323,10.147932,4.26208,8.588902,3.2063587
11324,7.904039,4.0877557,9.559152,3.5355866
11325,12.082966,4.745747,9.940607,3.5076993
11326,7.0955086,4.2250986,7.9400773,3.7041848
11327,9.747038,3.9180608,9.485493,3.4821968
11328,11.943112,3.9101074,7.1023774,4.2316446
11329,3.1587968,3.629224,7.192437,2.8824773
11330,11.47489,4.5258255,11.160532,2.454046
11331,9.5619135,3.859705,7.5644464,1.8122905
11332,9.494311,3.2425983,8.867456,3.3903363
11333,8.215823,4.3687124,9.531704,4.3815207
11334,10.366249,4.985865,9.984416,2.8591907
11335,8.65616,4.5171633,10.5227995,3.1138306
11336,12.977541,4.540867,9.318515,3.1967053
11337,8.3920765,4.4528046,10.496921,3.8852196
11338,7.662328,3.740579,9.400474,2.4164376
11339,6.743537,3.7905602,7.863865,1.1061577
11340,3.3789196,4.1185865,10.502016,3.630551
11341,9.257366,4.6986656,8.380693,3.8346016
11342,8.474173,3.821865,9.928782,3.0647092
11343,5.8782334,4.0128775,7.2847595,3.6915538
11344,10.059987,4.146463,6.831955,2.4817455
11345,9.318195,4.1733475,6.87351,3.3313415
11346,7.9509478,4.1275325,9.007151,2.8162632
11347,10.260969,4.7026744,9.802513,2.352239
11348,5.7961693,4.3480835,8.895735,2.2972045
11349,8.917719,3.9917538,9.1305895,2.5613837
11350,5.4572,4.0373163,9.087146,3.2805092
11351,7.873111,3.992576,8.956095,2.967071
11352,3.4261794,3.6527665,3.7810013,1.9834213
11353,8.213369,4.868299,7.1430826,1.7757006
11354,6.561104,4.012622,7.8409247,3.478693
11355,9.477318,4.289885,7.7297144,3.6461403
11356,6.8705764,3.7570598,7.9000826,2.8391633
11357,9.035527,4.1527123,7.9485407,3.148695
11358,8.09622,3.9995131,6.880063,3.5485654
11359,5.658897,3.9809966,9.011935,3.6592762
11360,6.41827,3.1532986,8.87052,3.4462814
11361,7.959254,4.1694937,9.548962,2.2336078
11362,4.557565,3.5530686,9.525591,2.1268923
11363,6.1371665,3.7818642,12.8726635,1.5928442
11364,4.278128,3.581139,7.186934,1.2511792
11365,6.64404,3.9231186,9.755419,2.3528893
11366,4.098334,3.3565776,7.5255537,3.233506
11367,6.5708923,4.1257706,9.029111,3.3423238
11368,7.842729,4.27091,11.379036,3.085219
11369,8.341075,4.2498913,10.45854,4.194844
11370,4.4331727,3.5523677,7.167853,2.3996356
11371,6.016932,4.279491,8.745996,1.6830509
11372,5.614274,3.4414184,7.865367,2.2087479
11373,6.506874,3.7180665,8.207484,3.4485412
11374,11.827667,5.040464,13.019836,4.178218
11375,10.47537,4.9305096,11.9036045,3.5528855
11376,5.7544746,4.493421,8.805545,2.8967338
11377,7.9520507,3.6922805,9.016093,3.9538245
11378,11.851272,3.562654,10.280093,3.1791606
11379,10.912177,4.6354113,10.784313,3.674749
11380,6.4919076,4.0858545,8.655946,2.5690992
11381,10.3344345,4.1926446,8.785312,4.3847804
11382,12.262096,3.6478066,9.335289,3.070654
11383,6.8481665,3.9399018,9.089732,2.8355124
11384,5.227748,3.9757614,9.659785,2.3841507
11385,9.766698,4.3334055,10.510024,3.7197647
11386,8.655977,4.277725,9.85615,3.8317246
11387,5.077647,3.9489639,8.427404,2.8688598
11388,9.487181,4.5766535,10.427134,3.475682
11389,12.242305,4.371725,11.078879,2.5399418
11390,7.481603,3.9676933,7.4193525,3.449037
11391,9.274976,4.5593233,9.340754,2.693171
11392,8.21718,4.769961,8.1101055,2.8422794
11393,10.931459,4.115859,7.823629,3.4684322
11394,10.083527,3.774861,9.4679575,2.9233716
11395,8.9786625,4.184947,8.533995,3.9168487
11396,9.582097,3.5344703,11.2621155,2.1808462
11397,10.2855015,4.0302405,10.596252,3.256411
11398,7.262046,4.441402,9.893906,3.7536304
11399,11.872641,4.6068583,9.319611,3.3206108
11400,8.62042,4.4948263,8.994728,2.8918908
11401,3.8265228,3.777581,9.367778,2.3021522
11402,5.428978,3.908498,8.557254,2.6315627
11403,5.350832,3.3697937,7.747304,4.7388506
11404,6.2053857,3.4386456,6.4395843,3.6357694
11405,5.135717,3.172626,8.037338,3.0228248
11406,9.350928,4.1754875,11.7273655,2.1039062
11407,7.8473725,3.7120337,9.579647,2.3547206
11408,5.34642,3.9762168,7.0513678,4.4812512
11409,9.152793,3.722464,10.653037,4.1558943
11410,7.126588,3.6419036,7.8660026,2.8017006
11411,6.927356,4.002136,10.019295,2.724823
11412,5.3983774,3.61753,7.920314,3.0700288
11413,5.921121,4.0174265,6.6865053,2.6245353
11414,9.229795,3.5630271,9.976004,2.796489
11415,5.035636,3.8035626,7.424605,0.40134305
11416,9.41968,4.100798,10.810757,1.6884476
11417,6.0692496,3.248591,8.145554,2.456175
11418,3.0726306,3.141067,7.479918,3.2129085
11419,10.0682955,4.3444777,8.973433,4.353518
11420,11.875366,4.0694532,10.814877,3.2025647
11421,5.698022,3.7428544,8.7977705,2.9161553
11422,6.1315255,3.6130166,10.100455,3.4073937
11423,6.9876695,3.769424,7.9868517,2.2361934
11424,6.919379,3.6750464,7.7354507,1.8637726
11425,11.286724,4.2248216,9.599136,2.6781569
11426,9.929121,4.772025,9.106973,3.0059206
11427,7.6787443,3.633513,8.989415,3.8613677
11428,10.269216,4.7548227,11.637127,3.841095
11429,7.8832574,4.5044966,9.391171,3.239571
11430,7.460582,3.4167392,9.472267,3.2518697
11431,6.0321674,3.9195437,8.172556,1.3241061
11432,7.8007646,3.7002933,10.782965,2.269097
11433,7.0332046,3.5834446,5.5040703,4.208145
11434,4.1953692,3.1636136,3.4373558,4.485443
11435,7.5572,3.6206543,11.605421,3.057205
11436,5.581149,3.6185524,8.155027,2.8653235
11437,8.497039,3.9890327,10.804989,2.8511
11438,5.7439485,4.1963,11.820242,1.4697444
11439,8.688486,4.7503963,9.548553,3.7267241
11440,8.457937,4.1559043,8.9655485,2.4081292
11441,5.8943644,3.8787522,8.557486,2.813135
11442,9.645996,4.4750805,9.297818,4.0584197
11443,9.373947,3.5654044,9.347174,2.7266586
11444,8.502977,4.4115477,8.058241,3.4403255
11445,7.1846175,3.4988651,9.582684,2.4861035
11446,11.124041,3.4697158,8.841426,2.8466458
11447,11.061309,4.25366,9.924881,5.031775
11448,2.413731,3.7223575,8.246302,3.0805268
11449,6.43168,4.0016785,8.983316,2.676164
11450,7.3463907,4.2918262,8.097976,3.3072178
11451,5.5618734,4.167479,9.702092,2.477071
11452,5.8419876,3.8274856,8.075513,2.9016047
11453,3.4400172,3.1159623,9.382992,2.9056745
11454,5.470496,3.8492675,9.121811,3.5347772
11455,8.287061,4.2761674,11.062881,3.6490173
11456,6.7184777,4.8948517,11.340751,3.1492336
11457,8.505585,3.6507328,9.652408,3.37542
11458,8.732881,4.2552137,7.8257546,2.8038855
11459,7.8838477,3.884734,7.536485,2.3350914
11460,9.855156,3.99525,9.603223,2.7041738
11461,8.408664,4.368968,10.279774,2.4717686
11462,5.6553946,3.7486355,8.266814,2.885259
11463,6.1676474,4.0466466,8.724128,1.8251874
11464,6.433885,4.3360243,10.253127,3.863398
11465,9.973471,4.9388227,10.135065,1.6837342
11466,10.713445,4.1256113,9.399008,2.5655816
11467,9.433669,4.501352,11.395666,3.6646645
11468,11.293226,4.049749,9.578947,2.750578
11469,8.817839,3.9142213,6.1342936,3.7608447
11470,9.108992,4.203887,9.414591,2.6729007
11471,7.9305563,4.324088,10.494465,3.1575012
11472,10.242811,4.534472,9.376969,4.5056863
11473,6.5619993,3.2701106,6.599551,3.1111975
11474,7.1451797,3.1573105,9.6852255,3.0090494
11475,8.069481,4.1955805,9.309956,2.9374104
11476,12.159627,4.4423094,8.1360035,3.0823548
11477,6.6119475,3.537114,8.299237,3.7940903
11478,8.662863,4.204227,10.025481,4.163167
11479,9.03086,4.666736,8.928546,3.4143982
11480,9.396494,3.896695,8.877244,2.7673354
11481,5.2182097,3.585485,7.6970778,1.7481667
11482,11.525168,3.88343,9.907808,2.867656
11483,8.703238,4.2646375,11.255999,1.6941707
11484,6.3667936,3.5716577,11.418279,2.4420536
11485,10.452929,4.4945273,10.561791,3.3518498
11486,9.28049,4.3630977,9.260585,4.1811843
11487,2.3182263,2.7766101,4.412952,2.9344277
11488,5.874161,4.078869,7.4325156,4.1989517
11489,6.6461134,3.8719165,8.252847,2.978292
11490,8.546893,4.490311,8.169844,3.43651
11491,4.0950165,3.9670672,9.743744,4.99896
11492,7.9320335,3.3337333,8.530629,4.909953
11493,8.467415,3.8949723,7.8699303,2.5827994
11494,9.389937,4.3993897,9.926645,3.1478755
11495,8.07803,4.7539062,10.536307,3.8866258
11496,6.1873217,4.048853,9.958207,2.4441407
11497,7.574014,3.9842439,9.452494,2.6954868
11498,8.475446,4.4733496,11.176538,2.8010497
11499,10.124841,4.2778144,8.422728,3.255138
11500,8.88195,3.011116,6.3650804,2.0991347
11501,6.3053536,4.072616,6.2770567,3.0980477
11502,10.601769,4.2922416,9.557663,4.341965
11503,7.8440423,4.2837734,8.374064,4.2611704
11504,9.863796,3.635949,6.8089776,4.3067274
11505,11.301813,3.73367,9.063906,4.6185427
11506,8.338665,4.4209223,10.853939,2.839359
11507,9.8132,3.8037994,9.854506,2.1345627
11508,7.9472704,4.2028246,11.277781,3.454108
11509,10.24595,4.1914244,9.443582,2.5482078
11510,8.675955,3.910563,8.008026,2.3115187
11511,4.197856,3.7602768,9.894755,2.0931723
11512,11.597215,4.659595,8.581615,2.0290806
11513,8.784049,4.235619,9.238462,4.1553507
11514,9.3930235,3.992782,9.435283,4.8405466
11515,7.754924,3.9169204,9.534421,2.561071
11516,8.385828,3.8539033,9.124336,2.931836
11517,6.701783,3.1067052,8.802858,2.9669917
11518,5.968909,3.3369617,6.349594,2.1026397
11519,3.9507644,4.3835597,9.098322,1.448701
11520,8.859625,4.24882,7.9017777,4.024851
11521,8.826411,3.6076882,7.296293,2.6624937
11522,9.702261,4.358459,9.301699,2.4856925
11523,9.186471,4.0996323,8.485953,3.9235425
11524,8.462866,3.5794976,9.277291,3.4072971
11525,6.9769263,4.042281,8.176262,3.226048
11526,9.697625,4.6258955,9.738494,2.9737992
11527,3.6989741,3.8172736,6.4353456,4.7583213
11528,5.8568106,4.13203,7.508775,2.6341598
11529,7.6736093,3.8335617,9.67975,3.8081317
11530,7.429923,4.5655203,7.431076,2.6508288
11531,7.307429,3.954118,9.394086,3.3804746
11532,11.4094925,5.0589523,9.86956,2.8919444
11533,8.114893,3.9741092,8.481587,4.2179785
11534,6.778253,3.0336971,8.510503,3.058947
11535,6.306896,2.9067285,8.510986,3.4915307
11536,3.2447827,3.4418302,9.119881,2.3781857
11537,8.68503,4.3214865,11.449167,2.9407508
11538,4.7583838,4.419833,7.6997237,2.5616238
11539,10.192499,4.8291197,11.315779,3.2597072
11540,9.063588,4.643279,11.931997,3.6514854
11541,8.840185,4.4871683,9.856245,4.1432095
11542,11.272502,5.1659374,11.054476,3.867871
11543,6.5686274,4.274872,9.26758,4.5937796
11544,6.260274,3.5802143,7.903659,1.1428484
11545,8.122599,3.2575698,6.607071,2.5531476
11546,8.434257,4.6918187,7.666735,3.0948577
11547,8.214611,4.8133454,10.151851,3.5296223
11548,5.5897584,3.6801534,5.744117,3.2751088
11549,10.082854,4.8432417,10.207736,3.5556855
11550,4.3124313,3.968717,6.4055214,3.6279411
11551,6.708378,3.6765194,7.818413,2.838444
11552,4.095554,3.1768093,7.65154,2.538922
11553,6.7377,3.6035588,7.6280317,2.054858
11554,10.484213,5.350848,11.529795,2.7361426
11555,1.4699435,3.8802948,11.745817,1.1996495
11556,9.644033,4.306784,10.766377,2.5934587
11557,6.3901443,4.044935,9.317013,2.2089784
11558,6.9370203,3.8989727,9.528317,3.8765836
11559,9.741273,3.5111828,7.387439,2.6632595
11560,12.114069,4.5041265,9.244886,4.4133263
11561,8.253604,4.5051684,7.557874,4.3582587
11562,5.7970567,4.1651316,9.110033,2.621413
11563,6.4992714,3.609591,8.591698,1.9115709
11564,8.462114,3.511411,10.805339,4.7766204
11565,7.8935156,3.5659516,9.356007,2.9138637
11566,9.515463,3.525067,7.666159,2.4250617
11567,6.4955873,4.279029,9.901937,3.218579
11568,7.5483627,4.261376,8.83523,3.0538194
11569,10.968582,4.6913214,7.98199,4.095873
11570,5.0235376,3.651051,6.474463,4.570449
11571,5.888576,4.0029635,8.068651,2.749661
11572,7.310224,3.54827,6.96774,3.8314712
11573,7.2538095,3.710743,9.914188,1.0810839
11574,6.3173842,3.9261253,8.760678,3.0434937
11575,7.483893,4.772725,10.931391,2.2963662
11576,8.6169815,3.5579562,10.1683655,2.7604892
11577,9.364921,3.6268165,9.12298,2.402085
11578,4.663969,3.8855126,8.235941,2.371963
11579,8.30242,4.237073,8.81801,3.8659565
11580,8.746948,4.4304304,8.266983,3.8801231
11581,5.705019,3.5197988,9.055849,2.8514092
11582,6.546275,4.2802544,7.7780676,3.3646984
11583,6.2451315,3.4511971,9.998553,1.3861802
11584,6.6259127,4.231995,8.939029,3.583442
11585,7.6612573,3.7913673,7.5564065,3.064881
11586,9.003181,3.7409348,9.592922,3.8766892
11587,11.931942,4.4674025,10.61936,2.9486613
11588,10.924001,4.5043097,5.0910573,3.2663312
11589,10.459585,3.9381738,9.378018,3.473168
11590,8.273325,3.6480224,8.101982,3.62492
11591,10.064161,4.313563,10.070902,3.270649
11592,9.183823,4.5873175,9.958264,3.7049325
11593,10.23743,4.326924,6.1244555,3.5454192
11594,11.697645,4.1949263,8.283684,3.9050438
11595,9.56471,4.147353,8.046852,1.4680399
11596,6.588935,3.5468483,7.570965,2.8524852
11597,11.336493,4.9660444,9.588778,3.7729695
11598,7.1253653,3.4367738,9.912897,2.471334
11599,8.813373,4.097448,10.972231,3.4891028
11600,7.2187157,4.385208,10.990548,3.638963
11601,7.116347,4.244255,9.807821,3.0508554
11602,8.5749035,4.7407923,11.062542,3.6365242
11603,10.673778,4.1638737,9.5074835,2.4818177
11604,6.074847,3.5262947,8.768362,2.7126632
11605,6.2379603,3.7721016,10.264014,1.7741146
11606,4.681524,3.947738,7.855291,2.0591865
11607,8.342755,4.5427237,11.02278,2.7213662
11608,11.197622,3.7652488,6.9311304,4.9500523
11609,7.3900595,3.6262314,9.060652,3.0030484
11610,9.280248,4.7286463,8.438531,3.3855624
11611,9.580625,3.4475636,8.406611,3.3967273
11612,8.7157135,3.7688801,10.441062,5.243348
11613,13.426697,5.345884,10.394769,3.287373
11614,4.94516,4.50179,9.511512,2.1821043
11615,8.387784,4.6526623,10.710657,3.5531325
11616,6.515111,3.3034515,6.125656,3.1108928
11617,8.717051,4.642169,10.819216,3.868301
11618,6.379508,4.4994993,9.6876545,3.7539108
11619,7.3574286,4.0974855,7.0173883,2.7828803
11620,7.113466,3.4735427,6.3118944,1.9064757
11621,0.46278062,3.2222881,6.126105,1.4486043
11622,5.6516733,3.6995628,8.90106,3.9148278
11623,10.823389,4.7943563,12.605728,3.9167793
11624,6.8828545,4.1134996,8.739009,2.7157936
11625,9.344271,4.684064,9.89253,2.3300674
11626,1.0660155,3.6214206,7.522062,1.9446843
11627,6.0797706,3.541671,9.264675,4.496909
11628,6.021096,3.296177,7.9333506,3.3255363
11629,2.620294,4.119056,8.269199,2.0116615
11630,5.1457467,3.9661865,8.642183,3.5229034
11631,10.989778,4.382681,9.325115,3.4150906
11632,6.7508063,3.8894496,10.272685,1.7140383
11633,8.195857,3.5592084,6.4744263,2.1833525
11634,6.100479,3.7808502,10.744118,2.5631268
11635,6.1082344,4.07029,8.395441,2.1230292
11636,7.6285615,4.3740973,10.295936,1.643142
11637,8.598086,3.7700279,10.366135,2.6834219
11638,7.53433,3.6968665,8.636801,2.8797054
11639,7.94083,4.297901,10.549874,2.9215922
11640,3.7241242,4.2894354,7.9231253,2.1710832
11641,8.703896,4.0187006,8.155372,2.5454004
11642,5.862672,4.1624475,6.843772,2.0101666
11643,9.135063,4.5199723,10.300877,2.2542667
11644,4.222163,3.974588,9.570803,3.2348735
11645,11.259842,4.1423273,9.33067,4.763967
11646,7.6788626,4.550412,9.82796,1.5301783
11647,9.468977,3.7573802,8.739965,3.4383876
11648,6.7531114,3.6840763,6.3145313,3.069101
11649,9.136725,3.889824,6.4438133,3.2621427
11650,10.434924,3.382771,7.5428376,3.3677032
11651,11.316498,4.0508823,10.905148,3.2534058
11652,7.036065,4.1342406,9.666553,3.0000854
11653,6.124168,3.6654103,7.6137695,2.1218739
11654,11.920901,3.7960868,8.837648,3.7547421
11655,8.298239,4.2295814,10.416035,2.8893056
11656,6.2449474,3.4147136,7.72906,2.2951035
11657,10.487793,4.7796187,10.948507,4.80153
11658,7.576355,4.2616143,8.911647,2.4691837
11659,4.6001005,3.2581902,6.8311896,2.0753713
11660,10.44935,3.7703216,11.997828,3.0740044
