id,hhb,hbo2,ca,na
12548,7.9921355,4.011839,9.080808,2.8772488
12549,7.454146,3.8467364,8.565155,2.8957634
12550,8.22173,3.9806113,9.191473,2.8230104
12551,7.8809648,4.003973,8.942205,2.8278565
12552,7.839016,4.0591893,8.877297,2.97302
12553,7.960606,3.9687881,8.8131275,2.9247866
12554,7.7942305,3.9342265,8.92044,2.8138556
12555,7.305611,3.8053627,8.390833,2.8305573
12556,7.832296,3.9660397,8.758717,2.9169269
12557,7.7326293,3.837809,8.9082365,2.9144783
12558,8.049215,3.9884515,8.857691,2.9236035
12559,7.6391177,3.8442936,8.569698,2.8099065
12560,8.16444,3.9850798,9.148105,2.819384
12561,7.879272,3.8265343,9.063369,2.946488
12562,7.874542,3.9426365,8.841905,2.9600224
12563,7.965712,4.1275954,9.152611,3.0127048
12564,8.54288,4.124919,9.264335,3.0508943
12565,7.8039145,4.2360034,11.548582,2.0707374
12566,7.4186788,3.9558625,8.249425,2.912518
12567,10.140403,4.1634727,9.745074,3.2949195
12568,7.734824,3.897592,8.441849,2.7901115
12569,9.521221,4.004594,9.218825,2.441278
12570,7.653649,3.9100533,8.791972,2.8517494
12571,7.7819457,3.8195333,8.698863,2.8959227
12572,7.996924,4.107301,8.945081,3.0621758
12573,9.246063,4.1592746,8.413698,3.3859668
12574,7.3802524,3.7907891,8.419272,2.8261256
12575,8.186848,3.9152365,9.090201,2.9233017
12576,8.122519,4.05045,8.942651,2.9721909
12577,8.149875,3.9239745,8.982942,2.8965492
12578,8.451096,4.0934286,9.366832,3.0399141
12579,7.865399,3.9987192,8.691594,2.8402214
12580,8.080702,4.0491934,8.963434,2.95989
12581,7.623341,3.8753595,8.565557,2.8430567
12582,7.549809,3.8886461,8.605416,2.81038
12583,7.8031096,4.043733,9.017334,2.9241915
12584,7.6316133,3.9140763,8.741679,2.900251
12585,8.175101,4.050368,9.0111885,2.917841
12586,8.496234,4.088909,9.447303,3.0572543
12587,11.906927,4.5145097,10.387118,3.1513062
12588,7.7044883,3.8198776,8.678197,2.88197
12589,8.223542,4.195537,9.26089,3.1552453
12590,7.6276636,3.642891,5.8222775,4.6591787
12591,5.9806724,3.7507553,7.107117,3.9190378
12592,7.7594295,3.9744883,8.910771,3.1308703
12593,7.187666,3.7578983,8.456643,2.9115481
12594,7.7727456,3.9230404,8.512326,2.8153267
12595,7.7703896,4.027844,9.103622,2.9442077
12596,3.7234125,3.5307913,8.18749,3.0028415
12597,2.4482307,3.8912249,11.497361,1.9147888
12598,7.8959756,4.0856357,9.040568,3.0442128
12599,10.497187,4.463347,10.753048,3.538601
12600,7.5226765,3.9182029,8.60335,2.8767467
12601,9.40385,4.0005646,9.7126875,3.2000804
12602,7.7498975,4.0231953,8.804987,2.852169
12603,10.487598,4.4075584,9.072701,4.5303073
12604,7.923819,3.9456506,8.9816475,2.8186889
12605,6.3730946,3.8624954,10.189917,1.4825466
12606,7.994394,3.8410463,8.677447,2.771473
12607,7.789721,4.0621285,8.834578,2.9988947
12608,7.6080775,3.848391,8.609903,2.8949885
12609,8.003344,4.0515647,9.200626,3.016755
12610,4.7010136,3.5457788,7.995144,2.8761992
12611,8.663327,3.8544536,8.7650795,2.41433
12612,8.22305,3.9225764,9.059773,2.743702
12613,7.7908053,3.9625106,8.484734,2.8557706
12614,7.6997933,4.0747066,9.036468,3.0265503
12615,8.078596,3.8940544,8.962771,2.8327746
12616,8.094865,3.8698864,9.08765,2.882317
12617,8.346534,4.0208473,9.025404,2.9305024
12618,7.833734,4.0634556,8.846662,3.0063648
12619,8.095848,4.0403514,9.171637,3.0012927
12620,8.134059,3.9063268,8.849485,2.8627896
12621,7.1288667,3.9343328,8.581599,2.9653778
12622,7.5718703,3.9971614,8.933091,2.9348083
12623,11.217768,4.3443937,9.718635,2.9970746
12624,8.001598,4.044885,8.971363,2.8960018
12625,4.5868177,4.1993,13.244834,-0.006958127
12626,4.480356,3.6288567,9.118569,2.1940212
12627,6.227946,3.9801912,9.543984,2.707151
12628,8.780482,3.829524,8.697853,1.9283769
12629,7.8063307,3.9468002,9.032308,2.9138107
12630,7.9426627,4.071385,8.916312,3.0264864
12631,8.018308,3.9877305,8.973735,2.915009
12632,10.253075,4.4120107,9.674003,3.7055774
12633,8.165527,3.9621625,8.737382,2.9613519
12634,8.093239,3.9008117,8.894286,2.8527822
12635,8.2415695,4.109258,9.187623,3.0587215
12636,7.6949353,3.982161,8.854024,2.9082394
12637,7.6793547,3.8485456,8.628708,2.8431792
12638,7.726422,3.815374,8.5877,2.8646603
12639,7.7627835,3.852499,8.680193,2.8162608
12640,7.961558,3.9364066,8.762761,2.876964
12641,7.656593,4.0600286,9.243722,3.005196
12642,7.7082477,4.015746,8.977868,2.8841715
12643,6.939497,3.8889232,8.60303,3.2458014
12644,7.783692,3.7878203,8.614309,2.8759365
12645,8.518398,4.0960546,9.474514,3.058507
12646,7.7993407,4.0523105,9.269476,2.9725356
12647,7.6455035,3.8191018,8.670915,2.8714795
12648,7.52463,3.997138,9.07145,2.90523
12649,8.0953045,4.0955462,9.123522,2.9597344
12650,8.03939,4.109476,8.948932,3.1515884
12651,8.385356,4.0719714,9.367003,2.93398
12652,7.9092307,3.8406148,8.878457,2.809372
12653,8.126914,4.113095,9.230845,3.0238013
12654,7.8476777,3.7290244,7.30397,3.849855
12655,7.555965,4.025579,8.834824,2.999918
12656,7.993479,3.8891134,8.783852,2.906427
12657,8.1636915,3.9353757,9.032051,2.8932695
12658,7.8855243,3.8724685,8.709584,2.83219
12659,2.3141444,3.0416684,6.691725,4.2522283
12660,3.0994835,3.3236275,5.2063756,3.4613414
12661,7.805366,3.8230963,8.950695,2.9839358
12662,7.36114,3.7498102,9.159813,2.0417466
12663,5.9928145,3.9346147,8.604937,4.38572
12664,7.40025,3.8571973,8.410037,2.8502831
12665,7.4722157,3.8122907,9.028357,2.9279666
12666,10.030046,4.4108787,10.164568,3.2236977
12667,6.276589,3.7209368,6.636752,4.668913
12668,7.266595,3.7547417,8.026279,2.8194327
12669,8.015381,3.9720106,8.766668,2.960949
12670,7.3417935,3.8407702,8.535746,2.821229
12671,7.8758,3.8379836,8.760033,2.8609161
12672,8.002559,3.9221992,8.164902,1.7169015
12673,7.1157975,3.7603874,8.630964,2.8369365
12674,7.442099,3.9104848,8.629442,2.7265615
12675,8.091061,3.992825,8.900381,2.8628235
12676,8.180068,3.9362159,8.9460945,2.9087558
12677,6.754937,3.9483829,9.987509,3.0427904
12678,8.2405,4.0050735,8.855315,2.8875537
12679,7.752975,3.9182725,8.805296,2.8821673
12680,8.163466,3.928587,8.8391905,2.8750138
12681,7.7647386,3.8365016,8.73198,2.9432726
12682,8.336674,4.04723,9.122199,3.0457706
12683,8.196261,4.056987,9.159011,3.005137
12684,8.234893,4.05409,9.002398,2.9345422
12685,7.8229823,3.8599,8.833349,2.8966165
12686,7.575825,3.8248358,8.756455,2.9452534
12687,3.6427584,3.7079182,-0.20163995,-0.014468551
12688,9.167345,4.948023,3.540789,-1.2212709
12689,7.876946,3.8619843,8.91673,2.9389358
12690,7.9486814,3.8586168,8.766659,2.879181
12691,7.481686,3.813087,8.665625,2.9692197
12692,7.724476,4.008154,8.971787,2.8686666
12693,7.8195643,3.9184341,8.460564,2.801073
12694,6.043385,3.7425733,9.2640505,2.9082747
12695,7.5895233,3.8967772,8.513445,2.826624
12696,9.850595,4.4156523,10.479493,3.8335557
12697,8.003078,3.8756456,8.665921,2.8681397
12698,4.333514,3.8019576,9.584508,3.1809464
12699,7.5715714,3.981886,8.885653,2.93895
12700,7.9336286,4.1075964,8.66594,3.105732
12701,5.2716146,3.637576,10.311532,1.940142
12702,5.153469,3.4836116,7.5292287,1.7475184
12703,6.9243245,3.7117662,8.086459,2.7176447
12704,5.1034293,3.8527584,8.934322,3.8707075
12705,7.2441688,4.038672,7.688995,3.3394055
12706,7.4241843,4.0260425,9.1838875,2.870442
12707,7.741515,3.8072824,8.863695,2.9813595
12708,7.9109263,3.9998608,8.908097,2.9130487
12709,4.4797864,3.237102,7.0447984,2.4741647
12710,7.660921,4.03449,9.370196,2.8391094
12711,7.851335,4.0669174,9.256328,2.981423
12712,7.497827,3.917715,8.655489,2.8451557
12713,8.132335,3.9121723,9.137195,2.9207954
12714,8.184659,3.9359608,8.88978,2.8522959
12715,8.407049,3.7393456,8.585541,1.596991
12716,5.9310765,3.2999272,3.9131517,4.383668
12717,6.8614955,3.6114907,8.132152,2.6493468
12718,7.509093,3.8843317,8.734901,2.8422709
12719,8.007369,4.003247,8.94834,2.9499106
12720,8.080113,3.9419975,8.89761,2.8924446
12721,7.735486,3.8222923,8.747873,2.8818593
12722,8.00078,4.051074,9.219185,3.0094929
12723,7.8228374,3.8532057,9.08055,2.810915
12724,8.210461,4.1110806,9.18971,3.0747905
12725,9.967756,4.0646644,9.782413,3.2646132
12726,7.7823014,3.8013082,8.847566,2.8683515
12727,8.438554,4.023667,9.226052,2.961491
12728,7.936713,3.931128,8.698524,2.859333
12729,9.939724,4.152727,7.8771276,2.000414
12730,7.6890874,3.8546534,8.459093,2.8082395
12731,8.284503,4.16848,9.298724,3.1140213
12732,7.945577,3.988428,8.638921,2.9204879
12733,7.823009,3.8755512,8.67513,2.8842077
12734,7.9095874,4.044982,9.24293,3.0093656
12735,7.973252,3.928022,8.765026,2.8767934
12736,8.20097,4.2201204,10.260479,2.8723116
12737,8.157878,3.969997,9.172249,2.7595239
12738,9.146954,3.8025136,6.9776278,2.0131755
12739,7.874293,3.8716888,8.649241,2.8803487
12740,8.487537,4.087037,9.472324,3.047051
12741,8.230172,4.074238,9.128337,3.0263953
12742,9.944061,4.0996437,9.772919,3.3609
12743,8.122221,4.0692816,9.14192,2.9024782
12744,7.9737206,3.934085,8.898447,2.878806
12745,6.840387,3.8167653,8.493766,2.609127
12746,7.3627477,3.8903513,8.434079,2.812203
12747,7.808761,3.8372006,8.761343,2.94496
12748,7.4934864,3.9024477,8.51451,2.8828855
12749,7.921521,3.9203725,8.805147,2.9261289
12750,10.240074,4.2785583,9.3006,3.854556
12751,7.9326005,3.858458,8.739894,2.8386736
12752,7.9981627,3.7524033,9.017896,3.373003
12753,4.4314523,3.7077026,9.330569,3.4395204
12754,7.730893,3.857501,9.021953,2.9230857
12755,7.732352,3.9681106,8.947645,2.7975802
12756,8.000855,3.915771,8.878257,2.91369
12757,7.5331655,3.8371787,8.619905,2.9794168
12758,7.4253,3.8836303,8.510047,2.8593693
12759,7.853665,3.902234,8.601757,2.8428626
12760,7.537886,3.8727589,8.7831745,2.8833747
12761,7.4871507,3.913796,8.598438,2.8724465
12762,7.7034726,3.8639789,8.628713,2.8197808
12763,10.4037,4.1590548,8.963329,2.9295535
12764,7.6598573,3.9001985,8.750021,2.7958221
12765,7.8003,3.8406138,8.824153,2.8768444
12766,4.865393,3.5818753,8.556184,2.380431
12767,8.212698,3.8917885,8.970667,2.8460026
12768,8.364912,4.0335884,9.234112,2.909048
12769,8.233936,4.077616,9.096171,2.980783
12770,8.752886,4.0487995,8.539085,4.068962
12771,7.4360447,3.8399668,8.609264,2.9187746
12772,11.684476,4.476821,10.108059,3.2782383
12773,7.6236453,3.820891,8.699347,2.8756485
12774,7.5277715,3.8392572,8.560585,2.8265524
12775,8.447233,4.09519,9.351473,3.0215235
12776,5.013597,3.7957373,9.22876,3.5196495
12777,7.5427775,3.7812014,8.244171,2.8353357
12778,8.525111,4.0740967,9.421379,3.0256395
12779,7.7967844,4.0138593,9.235772,2.9762564
12780,7.672108,3.8383493,8.6344185,2.8762875
12781,8.033913,3.9494371,8.826726,2.9492593
12782,7.609057,3.947949,8.490518,2.8366938
12783,7.7835183,3.832694,8.961525,2.9140506
12784,7.822041,4.0277247,8.933387,2.979333
12785,9.329156,4.0392814,8.869968,3.2651486
12786,7.8858514,4.059238,9.1841755,3.0823379
12787,8.126887,4.0190406,9.177519,2.8233204
12788,7.89502,4.011899,8.948698,2.8390212
12789,7.4114485,3.861349,8.604589,2.875113
12790,7.230704,3.906045,10.246138,1.8320047
12791,7.2696567,3.848905,8.5687685,2.804531
12792,7.838068,3.9266176,8.171245,3.0464907
12793,8.494896,3.942564,8.8025,3.4929142
12794,7.895387,3.895092,8.632605,2.8081288
12795,8.0785885,4.0447807,8.934434,2.9474888
12796,9.545491,4.09933,9.599236,3.3360877
12797,8.46292,3.875339,8.529948,3.7531796
12798,7.5751843,3.8688226,8.3991165,2.9440284
12799,7.6893167,3.8342466,8.638348,2.7836938
12800,10.051817,4.463777,11.329552,3.423717
12801,7.6137357,3.9211626,8.554496,2.804356
12802,7.64536,3.848796,8.566011,2.86273
12803,7.4479256,3.8286495,8.62587,2.8761668
12804,8.178645,4.057739,9.133473,2.9594827
12805,8.036143,3.8899155,8.839447,2.8607488
12806,8.415941,3.998632,8.857505,2.974893
12807,7.7948804,3.84934,9.030063,2.9761028
12808,7.964017,3.8582115,8.801323,2.8495512
12809,7.944612,4.064673,8.917537,3.0044694
12810,8.040449,3.9655285,8.92127,2.9090695
12811,8.029208,3.9338956,8.920711,2.8630695
12812,11.213451,4.4510474,9.580663,3.4430242
12813,7.94299,3.827835,8.634523,2.85365
12814,7.7113013,4.033345,8.961503,2.8659382
12815,7.563957,3.8782253,8.915027,2.9807224
12816,8.036742,4.0972924,9.110952,2.9627404
12817,7.779266,3.9808106,8.705928,2.8443708
12818,9.258701,4.323366,10.68705,3.0182009
12819,7.791962,3.9719553,8.622285,2.922665
12820,7.6068892,3.9741106,8.608788,2.8167377
12821,7.715689,3.8163056,8.547931,2.8438883
12822,8.336318,4.0619316,9.31808,2.9344292
12823,7.6153073,3.840621,8.606479,2.9083872
12824,7.6225257,3.867567,8.7616415,2.956924
12825,8.366395,4.0041847,8.813465,3.0242677
12826,8.031457,4.0368214,9.107475,3.004107
12827,8.178301,3.932601,8.888372,2.8669367
12828,7.5886693,3.8148022,8.851688,2.9382758
12829,7.7921863,3.8428211,8.753056,2.939436
12830,7.779097,3.9142008,8.799629,2.8925853
12831,7.966776,3.857987,8.730431,2.8717103
12832,7.660273,3.9478164,8.860435,2.8610563
12833,8.043622,3.9093108,8.953877,2.8198876
12834,10.660473,4.5499144,11.05012,3.50418
12835,8.069385,3.8983889,8.958722,2.8499055
12836,7.732474,3.95076,8.62025,2.9946856
12837,8.077606,3.9729342,8.90113,2.8436494
12838,8.078663,4.0067234,8.932915,2.942576
12839,6.8797946,3.7427993,7.808757,1.2808822
12840,6.897017,3.827096,8.475093,2.7112055
12841,7.5409603,3.8875198,8.428251,2.7989082
12842,7.8643565,4.017072,8.8182955,2.8650641
12843,8.0706415,3.8585596,9.036314,2.8950186
12844,7.8163424,3.8356342,8.779498,2.935607
12845,7.8895583,3.954918,8.837173,2.903585
12846,7.822333,3.8140216,9.009008,2.9745517
12847,11.320152,4.3693724,10.029277,3.0316453
12848,8.670009,3.6733437,5.441011,2.671986
12849,7.0283804,3.7407131,8.497737,2.7757306
12850,7.4428773,3.9299412,8.710826,2.9034066
12851,9.752532,4.1207495,8.914648,2.9955878
12852,7.6928787,3.845533,8.764898,2.9398727
12853,8.045925,3.8939142,9.182356,2.891861
12854,4.7967887,3.1027899,5.6138406,4.662149
12855,7.260366,3.9324732,9.670998,2.9040246
12856,8.590461,4.213621,11.232417,2.9208508
12857,8.565305,3.8878164,9.359414,2.606165
12858,7.917189,4.056234,9.343067,2.961267
12859,7.8201556,4.0076823,9.050989,2.8818946
12860,9.526672,4.083654,9.283296,2.8380613
12861,6.199969,3.7101555,9.222646,2.3790627
12862,7.7591,3.9632683,8.797919,2.8994503
12863,5.3585553,3.9985094,10.261561,3.7972107
12864,7.5098157,3.8952684,8.776628,2.8039393
12865,7.4871707,3.769569,8.49104,3.0014763
12866,10.903985,4.2714386,9.830724,3.24757
12867,7.627777,3.904697,8.802006,2.891203
12868,7.7712817,3.8797312,8.615807,2.8782496
12869,7.7357945,3.8992324,8.573954,2.828031
12870,4.96531,3.8187656,8.189459,4.119516
12871,6.991997,3.8521214,9.017931,3.2206683
12872,7.8780704,3.8876686,8.673147,2.8391743
12873,7.9075656,3.9337616,8.670591,2.946909
12874,7.9135766,3.8746133,8.873798,2.863577
12875,7.8120685,3.9178376,8.538289,2.8302374
12876,6.146563,4.263128,10.874293,3.9004645
12877,8.328288,4.073132,9.136735,3.4628825
12878,8.0432415,4.0648627,9.258222,3.551467
12879,7.3563094,3.8611498,8.670558,2.9122214
12880,6.936401,4.0936193,9.718996,2.6095395
12881,7.111942,3.7813354,8.192631,2.7561455
12882,4.9205823,3.5552564,8.052197,2.3616724
12883,7.4022717,3.9108682,8.990901,2.7297487
12884,7.4861627,3.9422803,8.870733,2.8556242
12885,7.604752,3.8058367,8.636541,2.9411535
12886,8.121716,4.132719,8.960201,3.044714
12887,9.058462,3.9232259,9.007724,3.1793237
12888,7.9520183,3.8479137,8.880669,2.8964276
12889,7.433876,3.8641968,8.573353,2.861126
12890,8.148159,4.090384,8.980176,3.0141926
12891,8.183607,4.0201607,9.055217,2.9869876
12892,9.507692,4.191542,9.845052,3.2952003
12893,8.459868,4.10977,9.316885,3.0423045
12894,8.108909,3.92302,8.972647,2.9131165
12895,1.7916898,2.9361649,7.9192595,3.8146586
12896,7.685477,3.7728767,8.809827,2.8942738
12897,10.638273,3.8719482,5.825538,2.7815337
12898,6.9316115,4.08985,11.4528,1.912726
12899,7.7358823,3.9837108,9.261113,3.036952
12900,7.642184,4.0956883,9.019954,3.0440454
12901,8.003852,3.8929486,9.066841,2.9323144
12902,8.153288,4.0469046,9.226872,2.9829783
12903,8.220511,4.1349554,10.486117,2.288351
12904,7.5863986,3.8608785,9.086676,2.7766414
12905,7.7110434,3.967699,8.719328,2.8644166
12906,10.251221,4.2634463,9.023073,3.513494
12907,7.642157,3.9537015,8.878303,3.0065804
12908,7.8486385,3.926806,8.708832,2.8878536
12909,8.11444,4.1017203,9.241033,3.0112696
12910,7.426828,3.821279,8.640477,2.8617768
12911,8.159371,3.9197083,9.017252,2.928677
12912,8.406625,4.075354,9.347638,2.9483752
12913,9.971115,4.1636887,9.5399065,3.286982
12914,8.012615,3.8843007,8.675521,2.853773
12915,7.719992,3.836114,8.663183,2.8124204
12916,10.298927,4.22955,9.424265,3.7620025
12917,7.84204,4.0483356,8.760969,3.0664754
12918,10.48884,4.197059,9.53199,3.3290176
12919,7.7288804,3.830758,8.9345455,2.8781176
12920,8.3625765,3.9761133,9.612699,2.9235234
12921,7.4329267,3.9681602,8.75705,2.9826355
12922,7.8121467,4.0361366,8.974657,3.023974
12923,8.008472,3.8927083,7.64274,3.0950093
12924,6.967152,3.76025,8.08397,3.3206816
12925,9.811874,3.9449763,8.098932,3.4939475
12926,7.0665703,3.5674548,7.684713,2.2919028
12927,7.4289956,3.9657745,8.692163,3.184061
12928,8.134451,3.9290137,8.978825,2.8598847
12929,8.827403,3.8814154,8.197883,3.4046845
12930,7.377813,3.7978191,9.144012,3.0172477
12931,7.805735,3.8830585,8.696596,2.8299885
12932,7.6828494,3.965434,8.922009,2.857997
12933,5.5845613,3.7456284,7.6543703,4.0731306
12934,7.589873,3.850058,8.478176,2.7960062
12935,7.6985126,3.8176632,9.146446,2.8585997
12936,6.0287395,4.343323,12.787456,1.2001289
12937,8.104639,3.882218,8.985274,2.8320408
12938,8.543896,4.0585766,10.723994,2.0931356
12939,7.8654056,3.9808297,8.5838995,2.8489223
12940,8.377931,4.106442,9.352042,3.0382242
12941,7.514322,3.7255783,8.000431,2.4701228
12942,5.883635,3.764545,8.347749,3.4999847
12943,7.1270833,3.8917332,9.089334,2.5154734
12944,8.084207,3.9912467,9.344356,2.7381568
12945,7.8058257,3.7969255,8.672861,2.9055085
12946,7.724914,3.8753314,8.610534,2.905168
12947,7.92112,4.090801,9.481057,3.0276628
12948,7.841933,4.0100904,8.860807,2.9525714
12949,7.7447076,4.006257,8.605907,2.9306345
12950,7.7708416,3.9996867,8.962934,2.8943686
12951,7.571078,3.8639307,8.58082,2.8265352
12952,8.83574,4.0914025,10.956872,2.175416
12953,7.3781257,3.9403896,8.480489,2.9184537
12954,5.5472302,4.043016,9.994605,3.505787
12955,6.9804654,4.0181446,9.351068,3.2307525
12956,8.015998,3.994965,9.021836,2.9355679
12957,8.438203,4.0451994,9.368421,3.009562
12958,7.845577,3.8226671,9.010533,2.8489661
12959,7.6757236,3.9334927,8.484464,2.7999392
12960,11.6011715,4.497381,10.558536,3.1986356
12961,6.2773795,3.8165636,8.453327,3.214563
12962,6.987672,3.8701234,8.194364,2.8261619
12963,4.850638,3.2477036,3.8643582,3.3026757
12964,6.419145,3.6119432,7.6609674,4.2973423
12965,7.760689,3.8416085,9.078872,2.9885502
12966,8.632212,3.9601703,9.052251,3.627676
12967,7.1289053,4.022446,10.646794,2.525559
12968,6.6464057,3.513791,6.0612526,4.454282
12969,7.761763,4.033288,9.30313,2.8740149
12970,4.4778786,3.5874734,8.072569,3.0534754
12971,6.9981823,3.9599962,8.868086,3.1474652
12972,7.542189,3.9225807,8.57483,2.9625926
12973,7.648845,3.9591103,8.802336,2.837553
12974,7.744727,3.9395514,8.614643,2.8165283
12975,7.9419208,3.8995256,8.944895,2.9431167
12976,7.8919005,3.918779,8.724269,2.9145327
12977,8.144121,3.9746575,8.960229,2.8518023
12978,7.847796,3.9974098,8.792075,2.8404875
12979,7.4482665,3.8846698,8.585501,2.960681
12980,8.509137,4.091103,9.491286,3.0520616
12981,10.380745,4.4461083,10.547896,3.3307424
12982,9.398106,3.6161776,6.9130235,1.8543121
12983,8.269554,3.7276506,8.42805,2.7521377
12984,10.260214,4.144005,9.4599085,3.0672164
12985,7.56026,3.8961754,8.524989,2.9257827
12986,7.5759377,3.7643328,8.627085,2.744143
12987,8.032889,4.018524,9.068542,2.9620852
12988,10.818361,4.2064524,9.4023905,3.069961
12989,7.818933,3.9234982,8.657872,2.911347
12990,9.90205,4.031072,9.013593,2.3435748
12991,9.105936,3.9260864,8.926187,2.807643
12992,7.751905,3.9378176,8.517922,2.7387023
12993,10.6547785,4.1690497,9.064684,2.9954596
12994,7.7315874,4.016371,8.83525,2.9402242
12995,8.028847,4.0166187,9.04028,2.9788876
12996,7.9702992,3.8614502,8.702239,2.8639245
12997,7.8020597,3.9992504,8.712917,2.8218026
12998,7.935161,4.0560756,9.291065,3.0086956
12999,7.85389,4.071221,8.973411,3.0874028
13000,4.454386,3.7375183,9.89346,0.60796493
13001,7.2590184,3.6390433,8.09323,2.7291212
13002,7.87821,4.0455513,9.075614,3.0109396
13003,4.855789,3.5570564,8.41454,2.919364
13004,7.75623,3.8939252,8.995051,2.9445472
13005,7.9149313,4.022312,8.80795,2.8373713
13006,7.6978736,3.9274044,8.698201,2.9063663
13007,7.8230824,3.854743,8.8971815,2.9123244
13008,7.873091,3.9000316,8.727032,2.8911786
13009,7.445284,3.8779097,8.485108,2.9050531
13010,8.450792,4.1429925,9.124797,3.0755358
13011,8.171668,3.932181,8.889763,2.8628392
13012,7.6614556,3.832571,9.1196375,2.8794565
13013,6.1456485,3.9375672,8.69709,3.6027765
13014,10.226919,4.4059134,10.077437,3.7475572
13015,8.08268,3.9727626,8.890439,2.9042735
13016,8.032974,3.915738,8.779296,2.825601
13017,7.8118753,3.963139,8.914586,2.8169694
13018,10.493717,4.194667,9.807063,3.306003
13019,7.489815,3.8699465,8.831857,2.913166
13020,10.610741,4.489383,10.414695,3.4789562
13021,8.301123,3.9987955,10.1224985,2.7383199
13022,7.808004,4.119228,9.251635,3.1574292
13023,9.531205,3.9591155,6.1047645,4.1283083
13024,7.9408717,3.9271307,8.209719,2.9775329
13025,8.087832,3.9598107,8.969319,2.924735
13026,8.021093,4.0809784,8.997442,3.0327902
13027,8.065454,4.024701,8.880248,2.92562
13028,7.582992,3.78862,8.7602,1.7470635
13029,8.393675,4.0731053,9.354199,2.9552073
13030,7.563765,3.8579102,8.580932,2.8119812
13031,7.895876,3.8756313,8.702277,2.838531
13032,8.015958,3.886414,8.842102,2.8475642
13033,8.94291,3.930892,9.167138,3.168067
13034,7.156972,3.841093,8.812785,2.888256
13035,7.968105,4.093924,8.994952,3.0061107
13036,3.4403543,3.3396816,6.7735963,3.6198497
13037,9.843907,4.075427,8.855908,2.3748825
13038,8.091843,3.8821373,8.935094,2.891261
13039,7.6889043,3.81469,8.673506,2.893571
13040,7.6700234,3.8635817,8.521738,2.8557258
13041,7.588962,3.887578,8.628491,2.8703485
13042,6.3286147,3.857698,8.214723,3.9483876
13043,7.1378684,3.8401585,8.321945,2.919147
13044,8.073363,4.0500536,8.810613,2.9058828
13045,8.411358,4.0754194,9.352731,2.9262314
13046,8.147067,3.9211392,8.908328,2.8812494
13047,7.8295207,3.8211932,8.637238,2.8651276
13048,7.5530076,3.9591022,9.085758,2.8986516
13049,11.116029,4.459829,10.534659,3.249525
13050,7.904452,3.850532,8.664025,2.8465152
13051,7.975121,3.8675723,8.81388,2.8090868
13052,7.507587,4.0203743,9.03592,2.938386
13053,3.8745422,3.011653,6.187221,2.247459
13054,7.795881,4.0801206,10.293827,3.2855005
13055,7.931387,4.0848994,9.158391,3.0984983
13056,8.13572,4.062872,8.956843,2.9898868
13057,7.9447813,4.019189,8.977965,2.8175654
13058,7.7777886,3.9400911,8.788092,2.8917365
13059,7.9566636,4.1015143,8.866646,3.075673
13060,8.497004,4.0847344,9.446723,3.0454845
13061,8.169449,3.9165668,8.913795,2.8774014
13062,8.059289,4.0034733,8.977853,2.9844775
13063,7.591411,3.8390255,8.621892,2.8979058
13064,1.1669198,4.266853,8.436206,8.843696
13065,6.081261,3.783104,6.460507,3.4230347
13066,8.269199,4.1304426,7.1711736,4.389097
13067,8.679728,3.951819,9.522336,3.196301
13068,7.710295,3.9744487,8.716086,2.8250065
13069,3.9510632,3.6464715,8.244164,3.7808676
13070,6.522549,3.7611785,7.9897456,3.1922212
13071,10.726207,4.375348,9.300015,3.3474355
13072,7.864151,3.9930148,8.719017,2.9297624
13073,8.290689,4.1501217,8.871897,3.1037536
13074,7.9216475,3.9267282,8.743201,2.861373
13075,7.5269547,3.821826,8.629536,2.8580809
13076,8.2527685,3.9634995,8.882418,2.87421
13077,8.212621,4.1059327,9.0201845,2.9740295
13078,7.7687387,3.8985195,8.653394,2.905396
13079,8.141055,3.934391,8.831767,2.8570032
13080,8.202395,4.0818944,9.149559,3.0265884
13081,8.2019005,3.9427443,8.923805,2.874929
13082,7.9348593,3.9574256,8.765814,2.8838716
13083,9.572686,3.940432,8.581774,2.7956367
13084,7.3616467,3.8395243,8.689412,2.8620577
13085,7.890881,4.027786,8.965018,2.9131737
13086,7.6965084,3.8708377,8.5121355,2.854446
13087,8.049419,3.9978056,8.546445,2.8799124
13088,8.434818,4.1041694,9.323806,3.047752
13089,7.6155457,3.826221,8.6271515,2.9191785
13090,7.6886325,3.8044076,8.754896,2.8666434
13091,6.495595,3.9358482,9.439563,4.409628
13092,7.6120887,3.8593755,8.761737,2.905466
13093,7.343052,3.4996004,5.676743,2.025238
13094,7.0668826,3.5197606,7.7536902,2.2254572
13095,6.2502637,3.7159815,8.79267,3.0161943
13096,7.932216,3.878665,8.879052,2.8057408
13097,8.857973,3.7937527,7.843975,1.8817521
13098,7.567285,3.9778132,8.321574,2.8699894
13099,11.116972,4.304258,9.77031,3.0873733
13100,7.7545047,3.8529444,8.909524,2.9517183
13101,7.6690307,3.9773984,8.943025,2.882306
13102,8.424894,4.0845757,9.326272,3.0406847
13103,10.31959,4.3350816,9.371816,4.048396
13104,7.6839986,3.9032912,8.62488,2.8396893
13105,8.046567,3.8801055,9.050494,2.8879843
13106,7.8454413,4.0471296,8.911445,2.999535
13107,8.34885,4.0632424,9.347465,2.9425802
13108,9.377588,4.0087357,9.953811,1.9419224
